-9.00000	-0.04639	0.00062
-8.50000	-0.04402	0.00056
-8.00000	-0.04136	0.00060
-7.50000	-0.03899	0.00066
-7.00000	-0.03655	0.00043
-6.50000	-0.03401	0.00081
-6.00000	-0.03159	0.00078
-5.50000	-0.02898	0.00091
-5.00000	-0.02634	0.00107
-4.50000	-0.02358	0.00118
-4.00000	-0.02114	0.00118
-3.50000	-0.01802	0.00121
-3.00000	-0.01553	0.00119
-2.50000	-0.01287	0.00110
-2.00000	-0.01045	0.00112
-1.50000	-0.00764	0.00084
-1.00000	-0.00520	0.00084
-0.50000	-0.00251	0.00056
0.00000	-0.00029	0.00081
0.50000	0.00242	0.00044
1.00000	0.00476	0.00074
1.50000	0.00737	0.00036
2.00000	0.00989	0.00065
2.50000	0.01243	0.00080
3.00000	0.01479	0.00060
3.50000	0.01758	0.00106
4.00000	0.02000	0.00098
4.50000	0.02305	0.00123
5.00000	0.02559	0.00124
5.50000	0.02832	0.00122
6.00000	0.03108	0.00116
6.50000	0.03379	0.00091
7.00000	0.03625	0.00096
7.50000	0.03882	0.00075
8.00000	0.04136	0.00060
8.50000	0.04368	0.00078
