34	0,000009	
0	0,000004	
0	0,000006	
933	0,000013	
0	0,000002	
235	0,000005	
953	0,000006	
503	0,000014	
294	0,000499	
309	0,000005	
317	0,000021	
291	0,000010	
287	0,000118	
114	0,000116	
273	0,000011	
115	0,000110	
227	0,000064	
664	0,000012	
980	0,000016	
227	0,000026	
523	0,000036	
492	0,000010	
510	0,000012	
60	0,000208	
0	0,000009	
0	0,000005	
60	0,000280	
0	0,000257	
21	0,000027	
665	0,000073	
53	0,000169	
58	0,000467	
61	0,000031	
935	0,000010	
58	0,000359	
53	0,000102	
0	0,000006	
58	0,000142	
59	0,000511	
44	0,000021	
769	0,000039	
671	0,000052	
138	0,000129	
140	0,000435	
141	0,000729	
142	0,001027	
143	0,000936	
144	0,000541	
151	0,000135	
0	0,000012	
58	0,000108	
778	0,000025	
820	0,000024	
57	0,000273	
57	0,000677	
56	0,000357	
308	0,000014	
48	0,000135	
60	0,000444	
278	0,000074	
470	0,000035	
53	0,000072	
57	0,000487	
309	0,000006	
1296	0,000002	
57	0,000125	
54	0,000033	
415	0,000001	
310	0,000001	
56	0,000241	
61	0,000069	
0	0,000001	
0	0,000001	
953	0,000006	
0	0,000001	
169	0,000009	
172	0,000353	
176	0,000330	
175	0,000005	
319	0,000017	
0	0,000109	
53	0,000068	
495	0,000003	
493	0,000002	
62	0,000326	
60	0,000220	
16	0,000009	
20	0,000004	
54	0,000056	
59	0,000386	
240	0,000107	
106	0,000005	
62	0,000128	
579	0,000044	
564	0,000007	
582	0,000350	
192	0,000375	
194	0,001516	
195	0,001651	
196	0,001147	
197	0,001620	
198	0,002212	
199	0,002466	
200	0,002429	
58	0,000327	
55	0,000168	
1	0,000005	
53	0,000012	
59	0,000415	
9	0,000005	
503	0,000021	
53	0,000009	
59	0,000413	
183	0,000041	
355	0,000040	
60	0,000579	
58	0,000845	
55	0,000111	
353	0,000027	
58	0,000298	
58	0,000377	
221	0,000066	
53	0,000026	
55	0,000368	
57	0,000300	
224	0,000047	
228	0,000072	
60	0,000158	
58	0,000065	
558	0,000004	
0	0,000001	
58	0,000402	
53	0,000188	
0	0,000004	
58	0,000264	
56	0,000110	
19	0,000028	
19	0,000009	
353	0,000000	
60	0,000455	
61	0,000327	
795	0,000026	
44	0,000094	
60	0,001063	
53	0,000094	
0	0,000008	
60	0,000566	
56	0,000332	
744	0,000010	
759	0,000014	
55	0,000046	
58	0,000162	
0	0,000003	
0	0,000002	
53	0,000007	
57	0,000475	
44	0,000002	
249	0,000009	
57	0,000791	
59	0,000107	
1361	0,000001	
53	0,000019	
59	0,000569	
113	0,000928	
118	0,000006	
363	0,000002	
969	0,000006	
162	0,000002	
1367	0,000001	
60	0,000574	
60	0,000815	
53	0,000043	
325	0,000069	
58	0,001008	
58	0,000983	
48	0,000008	
117	0,000106	
60	0,000365	
124	0,000149	
359	0,000064	
53	0,000003	
60	0,001038	
58	0,000288	
106	0,000024	
118	0,000291	
60	0,001480	
61	0,000709	
116	0,000155	
53	0,000167	
59	0,000848	
116	0,000448	
115	0,000208	
114	0,000044	
115	0,000746	
0	0,000086	
373	0,000009	
53	0,000012	
57	0,001190	
52	0,000162	
109	0,000019	
58	0,001153	
60	0,000705	
0	0,000015	
53	0,000006	
53	0,000043	
56	0,000011	
0	0,000004	
0	0,000002	
58	0,000022	
56	0,000096	
194	0,000044	
118	0,000507	
57	0,001386	
58	0,000420	
49	0,000021	
59	0,001525	
58	0,001769	
55	0,000356	
913	0,000004	
58	0,000382	
61	0,000861	
56	0,000396	
574	0,000006	
53	0,000070	
58	0,000727	
115	0,000270	
1080	0,000009	
53	0,000051	
57	0,000762	
178	0,000031	
159	0,000002	
58	0,000461	
56	0,000447	
220	0,000027	
461	0,000016	
53	0,000059	
59	0,000562	
405	0,000020	
505	0,000016	
61	0,000881	
0	0,000524	
954	0,000017	
53	0,000011	
60	0,000362	
53	0,000002	
0	0,000002	
44	0,000017	
59	0,000312	
44	0,000002	
0	0,000002	
59	0,000412	
