0.00000	0.00110	0.00000
6.36618	0.03273	10.00000
6.36611	0.03271	20.00000
6.36618	0.03276	30.00000
6.36586	0.03273	40.00000
6.36567	0.03275	50.00000
6.36611	0.03278	60.00000
6.36618	0.03275	70.00000
6.36586	0.03274	80.00000
6.36618	0.03278	90.00000
6.36410	0.03278	100.00000
6.36618	0.03275	110.00000
6.36586	0.03278	120.00000
6.36618	0.03278	130.00000
6.36611	0.03277	140.00000
6.36567	0.03277	150.00000
6.36586	0.03279	160.00000
6.36618	0.03277	170.00000
6.36611	0.03274	180.00000
6.36618	0.03275	190.00000
6.35782	0.03270	200.00000
6.36618	0.03276	210.00000
6.36611	0.03274	220.00000
6.36618	0.03276	230.00000
6.36586	0.03272	240.00000
6.35310	0.03265	250.00000
6.36611	0.03274	260.00000
6.36618	0.03274	270.00000
6.36586	0.03272	280.00000
6.36618	0.03275	290.00000
6.36410	0.03272	300.00000
6.36618	0.03277	310.00000
6.36586	0.03274	320.00000
6.36618	0.03272	330.00000
6.36611	0.03273	340.00000
6.36567	0.03275	350.00000
6.36586	0.03273	360.00000
6.36618	0.03275	370.00000
6.36611	0.03277	380.00000
6.36618	0.03276	390.00000
6.35782	0.03274	400.00000
6.36618	0.03273	410.00000
6.36611	0.03273	420.00000
6.36618	0.03277	430.00000
6.36586	0.03271	440.00000
6.36567	0.03273	450.00000
6.36611	0.03272	460.00000
6.36618	0.03274	470.00000
6.36586	0.03274	480.00000
6.36618	0.03273	490.00000
6.31375	0.03261	500.00000
6.36618	0.03274	510.00000
6.36586	0.03277	520.00000
6.36618	0.03274	530.00000
6.36611	0.03276	540.00000
6.36567	0.03274	550.00000
6.36586	0.03272	560.00000
6.36618	0.03269	570.00000
6.36611	0.03273	580.00000
6.36618	0.03274	590.00000
6.35782	0.03271	600.00000
6.36618	0.03273	610.00000
6.36611	0.03275	620.00000
6.36618	0.03271	630.00000
6.36586	0.03269	640.00000
6.36567	0.03272	650.00000
6.36611	0.03273	660.00000
6.36618	0.03275	670.00000
6.36586	0.03276	680.00000
6.36618	0.03274	690.00000
6.36410	0.03274	700.00000
6.36618	0.03273	710.00000
6.36586	0.03274	720.00000
6.36618	0.03273	730.00000
6.36611	0.03272	740.00000
6.35310	0.03267	750.00000
6.36586	0.03272	760.00000
6.36618	0.03273	770.00000
6.36611	0.03273	780.00000
6.36618	0.03274	790.00000
6.35782	0.03270	800.00000
6.36618	0.03273	810.00000
6.36611	0.03274	820.00000
6.36618	0.03275	830.00000
6.36586	0.03275	840.00000
6.36567	0.03272	850.00000
6.36611	0.03273	860.00000
6.36618	0.03273	870.00000
6.36586	0.03274	880.00000
6.36618	0.03273	890.00000
6.36410	0.03273	900.00000
6.36618	0.03272	910.00000
6.36586	0.03273	920.00000
6.36618	0.03271	930.00000
6.36611	0.03273	940.00000
6.36567	0.03273	950.00000
6.36586	0.03270	960.00000
6.36618	0.03271	970.00000
6.36611	0.03270	980.00000
6.36618	0.03274	990.00000
6.15537	0.03190	1000.00000
6.36618	0.03273	1010.00000
6.36611	0.03272	1020.00000
6.36618	0.03271	1030.00000
6.36586	0.03273	1040.00000
6.36567	0.03271	1050.00000
6.36611	0.03267	1060.00000
6.36618	0.03271	1070.00000
6.36586	0.03270	1080.00000
6.36618	0.03272	1090.00000
6.36410	0.03271	1100.00000
6.36618	0.03267	1110.00000
6.36586	0.03269	1120.00000
6.36618	0.03267	1130.00000
6.36611	0.03270	1140.00000
6.36567	0.03272	1150.00000
6.36586	0.03272	1160.00000
6.36618	0.03268	1170.00000
6.36611	0.03269	1180.00000
6.36618	0.03269	1190.00000
6.35782	0.03271	1200.00000
6.36618	0.03270	1210.00000
6.36611	0.03270	1220.00000
6.36618	0.03270	1230.00000
6.36586	0.03271	1240.00000
6.03553	0.03123	1250.00000
6.36611	0.03272	1260.00000
6.36618	0.03269	1270.00000
6.36586	0.03270	1280.00000
6.36618	0.03273	1290.00000
6.36410	0.03272	1300.00000
6.36618	0.03273	1310.00000
6.36586	0.03272	1320.00000
6.36618	0.03270	1330.00000
6.36611	0.03270	1340.00000
6.36567	0.03269	1350.00000
6.36586	0.03269	1360.00000
6.36618	0.03275	1370.00000
6.36611	0.03271	1380.00000
6.36618	0.03271	1390.00000
6.35782	0.03269	1400.00000
6.36618	0.03271	1410.00000
6.36611	0.03270	1420.00000
6.36618	0.03268	1430.00000
6.36586	0.03271	1440.00000
6.36567	0.03270	1450.00000
6.36611	0.03274	1460.00000
6.36618	0.03272	1470.00000
6.36586	0.03270	1480.00000
6.36618	0.03267	1490.00000
6.31375	0.03256	1500.00000
6.36618	0.03271	1510.00000
6.36586	0.03271	1520.00000
6.36618	0.03272	1530.00000
6.36611	0.03271	1540.00000
6.36567	0.03271	1550.00000
6.36586	0.03271	1560.00000
6.36618	0.03268	1570.00000
6.36611	0.03273	1580.00000
6.36618	0.03268	1590.00000
6.35782	0.03271	1600.00000
6.36618	0.03269	1610.00000
6.36611	0.03268	1620.00000
6.36618	0.03269	1630.00000
6.36586	0.03268	1640.00000
6.36567	0.03268	1650.00000
6.36611	0.03268	1660.00000
6.36618	0.03270	1670.00000
6.36586	0.03268	1680.00000
6.36618	0.03266	1690.00000
6.36410	0.03277	1700.00000
6.36618	0.03278	1710.00000
6.36586	0.03269	1720.00000
6.36618	0.03269	1730.00000
6.36611	0.03269	1740.00000
6.35310	0.03268	1750.00000
6.36586	0.03269	1760.00000
6.36618	0.03268	1770.00000
6.36611	0.03267	1780.00000
6.36618	0.03267	1790.00000
6.35782	0.03267	1800.00000
6.36618	0.03270	1810.00000
6.36611	0.03276	1820.00000
