0.00000	-0.00024	0.00079
100.00000	0.00732	0.00117
200.00000	0.01465	0.00002
300.00000	0.02246	0.00104
400.00000	0.02954	0.00079
500.00000	0.03809	0.00128
600.00000	0.04565	0.00119
700.00000	0.05273	0.00128
800.00000	0.06030	0.00119
900.00000	0.06812	0.00079
1000.00000	0.07544	0.00079
1100.00000	0.08301	0.00117
1200.00000	0.09082	0.00104
1300.00000	0.09814	0.00104
1400.00000	0.10522	0.00079
1500.00000	0.11328	0.00128
1600.00000	0.12061	0.00128
1700.00000	0.12866	0.00119
1800.00000	0.13599	0.00119
1900.00000	0.14380	0.00079
2000.00000	0.15112	0.00079
2100.00000	0.15845	0.00079
2200.00000	0.16577	0.00079
2300.00000	0.17310	0.00079
2400.00000	0.18091	0.00079
2500.00000	0.18799	0.00002
2600.00000	0.19531	0.00117
2700.00000	0.20313	0.00104
2800.00000	0.21045	0.00104
2900.00000	0.21802	0.00119
3000.00000	0.22485	0.00079
3100.00000	0.23291	0.00128
3200.00000	0.24048	0.00130
3300.00000	0.24756	0.00128
3400.00000	0.25586	0.00104
3500.00000	0.26318	0.00104
3600.00000	0.27075	0.00079
3700.00000	0.27808	0.00079
3800.00000	0.28540	0.00079
3900.00000	0.29272	0.00079
