3088
   3.4114240e+02  -6.0915302e+00
   3.4126670e+02  -5.8884819e+00
   3.4139110e+02  -5.6852552e+00
   3.4151540e+02  -5.4821511e+00
   3.4163970e+02  -5.2789685e+00
   3.4176410e+02  -5.0754944e+00
   3.4188840e+02  -4.8719950e+00
   3.4201270e+02  -4.6682354e+00
   3.4213710e+02  -4.4639690e+00
   3.4226140e+02  -4.2594321e+00
   3.4238570e+02  -4.0543592e+00
   3.4251000e+02  -3.8486395e+00
   3.4263440e+02  -3.6419872e+00
   3.4275870e+02  -3.4346069e+00
   3.4288300e+02  -3.2261973e+00
   3.4300740e+02  -3.0164465e+00
   3.4313170e+02  -2.8055421e+00
   3.4325600e+02  -2.5931598e+00
   3.4338030e+02  -2.3791375e+00
   3.4350470e+02  -2.1631330e+00
   3.4362900e+02  -1.9453209e+00
   3.4375330e+02  -1.7253508e+00
   3.4387770e+02  -1.5028614e+00
   3.4400200e+02  -1.2780250e+00
   3.4412630e+02  -1.0504752e+00
   3.4425070e+02  -8.1983434e-01
   3.4437500e+02  -5.8627956e-01
   3.4449930e+02  -3.4943149e-01
   3.4462360e+02  -1.0909370e-01
   3.4474800e+02   1.3512886e-01
   3.4487230e+02   3.8304108e-01
   3.4499660e+02   6.3503491e-01
   3.4512100e+02   8.9151460e-01
   3.4524530e+02   1.1522629e+00
   3.4536960e+02   1.4176772e+00
   3.4549390e+02   1.6879481e+00
   3.4561830e+02   1.9634868e+00
   3.4574260e+02   2.2440342e+00
   3.4586690e+02   2.5299895e+00
   3.4599130e+02   2.8217646e+00
   3.4611560e+02   3.1190598e+00
   3.4623990e+02   3.4222709e+00
   3.4636430e+02   3.7318060e+00
   3.4648860e+02   4.0473170e+00
   3.4661290e+02   4.3691918e+00
   3.4673730e+02   4.6978299e+00
   3.4686160e+02   5.0328266e+00
   3.4698590e+02   5.3745567e+00
   3.4711030e+02   5.7234062e+00
   3.4723460e+02   6.0789052e+00
   3.4735890e+02   6.4414104e+00
   3.4748330e+02   6.8112879e+00
   3.4760760e+02   7.1879949e+00
   3.4773190e+02   7.5718636e+00
