  2.69	  1.00000000
  5.38	  0.69411503
  8.07	  0.54266905
 10.77	  0.57702523
 13.46	  0.38481722
 16.15	  0.26394762
 18.84	  0.51327516
 21.53	  0.30808312
 24.22	  0.24630413
 26.92	  0.30716360
 29.61	  0.85067300
 32.30	  0.40524611
 34.99	  0.30699744
 37.68	  0.20885561
 40.37	  0.26017083
 43.07	  0.21785150
 45.76	  0.15726615
 48.45	  0.16646073
 51.14	  0.17695266
 53.83	  0.25158732
 56.52	  0.51154683
 59.22	  0.37844333
 61.91	  0.24845114
 64.60	  0.21808967
 67.29	  0.23744097
 69.98	  0.24900608
 72.67	  0.16991261
 75.37	  0.14593594
 78.06	  0.18296316
 80.75	  0.19571267
 83.44	  0.17190393
 86.13	  0.14062531
 88.82	  0.14117208
 91.52	  0.12068620
 94.21	  0.17953435
 96.90	  0.16642520
 99.59	  0.14313113
102.28	  0.15347811
104.97	  0.22532973
107.67	  0.31530652
110.36	  0.78221034
113.05	  0.22482047
115.74	  0.55841522
118.43	  0.25358920
121.12	  0.30536447
123.82	  0.25412948
126.51	  0.14301538
129.20	  0.18004222
131.89	  0.19028086
134.58	  0.15950821
137.27	  0.18134526
139.97	  0.15826444
142.66	  0.17486384
145.35	  0.28403637
148.04	  0.26114664
150.73	  0.21652562
153.42	  0.39253949
156.12	  0.47570558
158.81	  0.49110776
161.50	  0.40726154
164.19	  0.22648618
166.88	  0.21576565
169.57	  0.16515535
172.27	  0.26988767
174.96	  0.39979573
177.65	  0.31463701
180.34	  0.44845524
183.03	  0.41640966
185.72	  0.50630510
188.42	  0.49279348
191.11	  0.32071140
193.80	  0.19079164
196.49	  0.19613412
199.18	  0.18546531
201.87	  0.25263167
204.57	  0.29496121
207.26	  0.28772331
209.95	  0.17627040
212.64	  0.18103477
215.33	  0.22274928
218.02	  0.26766473
220.72	  0.26669244
223.41	  0.19411243
226.10	  0.16736737
228.79	  0.19635890
231.48	  0.18988935
234.17	  0.20559517
236.87	  0.15771587
239.56	  0.33572351
242.25	  0.18608540
244.94	  0.17464970
247.63	  0.18746148
250.32	  0.24563998
253.02	  0.26847661
255.71	  0.31633183
258.40	  0.27750493
261.09	  0.27781907
263.78	  0.20144050
266.47	  0.16727140
269.17	  0.17282002
271.86	  0.18599861
274.55	  0.21142866
277.24	  0.24081587
279.93	  0.27704585
282.62	  0.28262973
285.31	  0.27824425
288.01	  0.23524151
290.70	  0.19761161
293.39	  0.23411417
296.08	  0.28585543
298.77	  0.29070875
301.46	  0.28318191
304.16	  0.29198238
306.85	  0.28622377
309.54	  0.21662189
312.23	  0.15413198
314.92	  0.20509159
317.61	  0.21569042
320.31	  0.24370728
323.00	  0.25632334
325.69	  0.22665255
328.38	  0.27455234
331.07	  0.20594272
333.76	  0.26798442
336.46	  0.29007056
339.15	  0.26530693
341.84	  0.18610925
344.53	  0.18693400
347.22	  0.22260609
349.91	  0.30757073
352.61	  0.22407484
355.30	  0.19503738
357.99	  0.21224196
360.68	  0.24220726
363.37	  0.11101629
366.06	  0.11745908
368.76	  0.16484172
371.45	  0.18251581
374.14	  0.14899752
376.83	  0.14974789
379.52	  0.14324255
382.21	  0.16557092
384.91	  0.17792427
387.60	  0.13332809
390.29	  0.12636344
392.98	  0.13420979
395.67	  0.15373229
398.36	  0.14847025
401.06	  0.11488781
403.75	  0.12679985
406.44	  0.10121228
409.13	  0.09962621
411.82	  0.09273950
414.51	  0.08166744
417.21	  0.09092539
419.90	  0.11192983
422.59	  0.10903134
425.28	  0.10077981
427.97	  0.14572050
430.66	  0.14650659
433.36	  0.10330875
436.05	  0.09059534
438.74	  0.10263952
441.43	  0.12286445
444.12	  0.09337240
446.81	  0.08082641
449.51	  0.08476310
452.20	  0.10766463
454.89	  0.09988022
457.58	  0.11524328
460.27	  0.16542104
462.96	  0.10963568
465.66	  0.09868351
468.35	  0.09704625
471.04	  0.10845423
473.73	  0.08604472
476.42	  0.10650666
479.11	  0.11054348
481.81	  0.08220931
484.50	  0.07835296
487.19	  0.08015512
489.88	  0.07395177
492.57	  0.08304254
495.26	  0.10506108
497.96	  0.12682659
500.65	  0.10973222
503.34	  0.07675874
506.03	  0.06452807
508.72	  0.09203690
511.41	  0.11135205
514.11	  0.11034675
516.80	  0.08623456
519.49	  0.11130101
522.18	  0.14376491
524.87	  0.11730020
527.56	  0.12162300
530.26	  0.13541892
532.95	  0.12564890
535.64	  0.10196791
538.33	  0.12009266
541.02	  0.13618927
543.71	  0.13285754
546.41	  0.12200123
549.10	  0.10869751
551.79	  0.12280845
554.48	  0.13903771
557.17	  0.12437450
559.86	  0.10053941
562.55	  0.08834107
565.25	  0.09684129
567.94	  0.11507829
570.63	  0.11850951
573.32	  0.14578400
576.01	  0.11811564
578.70	  0.10755603
581.40	  0.12204881
584.09	  0.08769720
586.78	  0.09596438
589.47	  0.09378378
592.16	  0.08485629
594.85	  0.07278752
597.55	  0.09593774
600.24	  0.18838089
602.93	  0.11850679
605.62	  0.10920146
608.31	  0.10277782
611.00	  0.09934510
613.70	  0.10771032
616.39	  0.08863260
619.08	  0.10057615
621.77	  0.10664849
624.46	  0.07752523
627.15	  0.09538193
629.85	  0.08229825
632.54	  0.09626577
635.23	  0.09572184
637.92	  0.08344528
640.61	  0.08232775
643.30	  0.08679378
646.00	  0.10912839
648.69	  0.09587853
651.38	  0.08453172
654.07	  0.07881072
656.76	  0.07811320
659.45	  0.06472061
662.15	  0.07095030
664.84	  0.07111171
667.53	  0.08216874
670.22	  0.08160047
672.91	  0.06428447
675.60	  0.05262286
678.30	  0.05145693
680.99	  0.05154637
683.68	  0.05283499
686.37	  0.03789529
689.06	  0.05404760
691.75	  0.05280650
694.45	  0.06319527
697.14	  0.05042391
699.83	  0.05461200
702.52	  0.05820214
705.21	  0.07016564
707.90	  0.06005994
710.60	  0.06082518
713.29	  0.07393859
715.98	  0.08025811
718.67	  0.06932087
721.36	  0.07279596
724.05	  0.06644010
726.75	  0.05614276
729.44	  0.05201986
732.13	  0.06172566
734.82	  0.07741506
737.51	  0.07742308
740.20	  0.07060607
742.90	  0.05948509
745.59	  0.07268115
748.28	  0.05756690
750.97	  0.05240279
753.66	  0.06045266
756.35	  0.06677997
759.05	  0.05596462
761.74	  0.06684670
764.43	  0.10148004
767.12	  0.08622873
769.81	  0.07451442
772.50	  0.07815980
775.20	  0.06363906
777.89	  0.05732788
780.58	  0.07057166
783.27	  0.06368636
785.96	  0.06441973
788.65	  0.07348995
791.35	  0.07948647
794.04	  0.07544202
796.73	  0.06348530
799.42	  0.07637036
802.11	  0.09112679
804.80	  0.07118095
807.50	  0.07935942
810.19	  0.08419848
812.88	  0.06439444
815.57	  0.06272625
818.26	  0.06516807
820.95	  0.06828109
823.65	  0.05154701
826.34	  0.07526298
829.03	  0.08176469
831.72	  0.08135942
834.41	  0.06727422
837.10	  0.05498678
839.79	  0.12516863
842.49	  0.05964064
845.18	  0.06268274
847.87	  0.04193449
850.56	  0.05918027
853.25	  0.05083326
855.94	  0.05341308
858.64	  0.04948051
861.33	  0.04345151
864.02	  0.05178076
866.71	  0.04703652
869.40	  0.05052389
872.09	  0.05464646
874.79	  0.06138622
877.48	  0.05508026
880.17	  0.05111934
882.86	  0.05461767
885.55	  0.04749645
888.24	  0.05676049
890.94	  0.05253400
893.63	  0.05549888
896.32	  0.06150631
899.01	  0.05412728
901.70	  0.05340342
904.39	  0.04298886
907.09	  0.05564640
909.78	  0.06471925
912.47	  0.04921632
915.16	  0.04592865
917.85	  0.04538979
920.54	  0.06617550
923.24	  0.05322027
925.93	  0.05477380
928.62	  0.05061255
931.31	  0.05567114
934.00	  0.06537010
936.69	  0.08043603
939.39	  0.06814849
942.08	  0.06557564
944.77	  0.06284487
947.46	  0.06029871
950.15	  0.06594242
952.84	  0.06073767
955.54	  0.06151874
958.23	  0.05603619
960.92	  0.05631789
963.61	  0.06487702
966.30	  0.05469976
968.99	  0.06319172
971.69	  0.06563459
974.38	  0.07189931
977.07	  0.06638031
979.76	  0.06696229
982.45	  0.06382121
985.14	  0.06187842
987.84	  0.06608802
990.53	  0.07236589
993.22	  0.08099350
995.91	  0.07413687
998.60	  0.07856977
1001.29	  0.07267534
1003.99	  0.08047504
1006.68	  0.07549027
1009.37	  0.07729391
1012.06	  0.08223820
1014.75	  0.05583117
1017.44	  0.06079409
1020.14	  0.07159348
1022.83	  0.05304153
1025.52	  0.06571050
1028.21	  0.07077354
1030.90	  0.06960104
1033.59	  0.05560360
1036.29	  0.06139512
1038.98	  0.06046731
1041.67	  0.05636709
1044.36	  0.06035784
1047.05	  0.06131848
1049.74	  0.05075318
1052.44	  0.05435110
1055.13	  0.05174438
1057.82	  0.04336073
1060.51	  0.04925113
1063.20	  0.05162118
1065.89	  0.05247866
1068.59	  0.04473151
1071.28	  0.03825404
1073.97	  0.04224548
1076.66	  0.04414140
1079.35	  0.05816335
1082.04	  0.04853540
1084.74	  0.04547128
1087.43	  0.05442998
1090.12	  0.05124494
1092.81	  0.06422600
1095.50	  0.03784486
1098.19	  0.04159107
1100.89	  0.04298399
1103.58	  0.04622019
1106.27	  0.03586554
1108.96	  0.04781680
1111.65	  0.04992757
1114.34	  0.04299112
1117.03	  0.05344889
1119.73	  0.04889492
1122.42	  0.04754040
1125.11	  0.04913183
1127.80	  0.04797431
1130.49	  0.04490619
1133.18	  0.04022456
1135.88	  0.04206364
1138.57	  0.04134197
1141.26	  0.04280709
1143.95	  0.04198709
1146.64	  0.03800496
1149.33	  0.06076163
1152.03	  0.07107381
1154.72	  0.05681061
1157.41	  0.06135900
1160.10	  0.05093776
1162.79	  0.04161723
1165.48	  0.04723978
1168.18	  0.04555343
1170.87	  0.04571039
1173.56	  0.04628377
1176.25	  0.05345104
1178.94	  0.05107055
1181.63	  0.05359641
1184.33	  0.05685559
1187.02	  0.05345208
1189.71	  0.05310596
1192.40	  0.05275346
1195.09	  0.05351452
1197.78	  0.04981644
1200.48	  0.05649869
1203.17	  0.05401890
1205.86	  0.08036365
1208.55	  0.06968173
1211.24	  0.05833824
1213.93	  0.05307980
1216.63	  0.04522392
1219.32	  0.04128116
1222.01	  0.05685804
1224.70	  0.05677255
1227.39	  0.05308954
1230.08	  0.05442864
1232.78	  0.04254757
1235.47	  0.05288434
1238.16	  0.04835115
1240.85	  0.05732797
1243.54	  0.05415325
1246.23	  0.05181592
1248.93	  0.04985623
1251.62	  0.04690495
1254.31	  0.04525210
1257.00	  0.04194912
1259.69	  0.04479261
1262.38	  0.04628060
1265.08	  0.04449021
1267.77	  0.03910081
1270.46	  0.04495947
1273.15	  0.04915173
1275.84	  0.04531825
1278.53	  0.03858838
1281.23	  0.04290753
1283.92	  0.03940350
1286.61	  0.04151471
1289.30	  0.04163650
1291.99	  0.03742031
1294.68	  0.03762138
1297.38	  0.03404263
1300.07	  0.03264468
1302.76	  0.03237594
1305.45	  0.03428961
1308.14	  0.03637456
1310.83	  0.03665449
1313.53	  0.03885711
1316.22	  0.03818187
1318.91	  0.04012282
1321.60	  0.03925019
1324.29	  0.04143431
1326.98	  0.03798554
1329.68	  0.04937402
1332.37	  0.04765730
1335.06	  0.04514732
1337.75	  0.03913885
1340.44	  0.03819579
1343.13	  0.03643115
1345.83	  0.03546332
1348.52	  0.03388984
1351.21	  0.03168671
1353.90	  0.03561722
1356.59	  0.04187008
1359.28	  0.03533068
1361.98	  0.03828853
1364.67	  0.02890928
1367.36	  0.03239295
1370.05	  0.03710769
1372.74	  0.03554324
1375.43	  0.03947004
1378.13	  0.04680655
1380.82	  0.07676131
1383.51	  0.04308639
1386.20	  0.03069147
1388.89	  0.03196438
1391.58	  0.03339336
1394.27	  0.03107154
1396.97	  0.02771057
1399.66	  0.02803213
1402.35	  0.02530987
1405.04	  0.03068387
1407.73	  0.03071358
1410.42	  0.02794974
1413.12	  0.02973842
1415.81	  0.02546396
1418.50	  0.02448550
1421.19	  0.02906610
1423.88	  0.02497258
1426.57	  0.03200779
1429.27	  0.03065329
1431.96	  0.03371511
1434.65	  0.03273973
1437.34	  0.04034901
1440.03	  0.04293459
1442.72	  0.02780236
1445.42	  0.02562229
1448.11	  0.03220893
1450.80	  0.02884425
1453.49	  0.02922595
1456.18	  0.02916804
1458.87	  0.02654829
1461.57	  0.02271322
1464.26	  0.02517511
1466.95	  0.02566295
1469.64	  0.02713476
1472.33	  0.02589206
1475.02	  0.02812632
1477.72	  0.02617226
1480.41	  0.02963998
1483.10	  0.02910066
1485.79	  0.03139427
1488.48	  0.02985901
1491.17	  0.03414751
1493.87	  0.03426995
1496.56	  0.03377264
1499.25	  0.02844386
1501.94	  0.03021852
1504.63	  0.03596643
1507.32	  0.03601667
1510.02	  0.02914963
1512.71	  0.02904456
1515.40	  0.03379356
1518.09	  0.03131408
1520.78	  0.02772055
1523.47	  0.02875368
1526.17	  0.02801123
1528.86	  0.03376893
1531.55	  0.02894516
1534.24	  0.02801054
1536.93	  0.02321769
1539.62	  0.02675512
1542.32	  0.03028240
1545.01	  0.02262760
1547.70	  0.02618647
1550.39	  0.03150283
1553.08	  0.02950574
