3715.780    	 5.9774872799822E-05
3717.198    	 6.63335564808957E-05
3718.617    	 7.36991319948291E-05
3720.035    	 8.18646947313185E-05
3721.454    	 9.08477262647106E-05
3722.872    	 1.0064756933296E-04
3724.291    	 1.11294889355756E-04
3725.709    	 1.22791952214532E-04
3727.128    	 1.35168318843194E-04
3728.546    	 1.48410181118658E-04
3729.965    	 1.62527448186909E-04
3731.383    	 1.77481593495896E-04
3732.802    	 1.93265351125841E-04
3734.220    	 2.09818017007618E-04
3735.639    	 2.27120029289961E-04
3737.057    	 2.45106923421631E-04
3738.476    	 2.63767739323203E-04
3739.894    	 2.83042388001966E-04
3741.313    	 3.0292821919404E-04
3742.731    	 3.23375573598242E-04
3744.150    	 3.44402799485271E-04
3745.568    	 3.65981519510899E-04
3746.987    	 3.88155531203666E-04
3748.405    	 4.10916032671334E-04
3749.824    	 4.34323015098304E-04
3751.242    	 4.58374174606452E-04
3752.661    	 4.83134886254236E-04
3754.079    	 5.08601185558673E-04
3755.498    	 5.34837209333185E-04
3756.916    	 5.61828774425516E-04
3758.335    	 5.89631661916669E-04
3759.753    	 6.18220101357938E-04
3761.172    	 6.47643868105362E-04
3762.590    	 6.77869005841139E-04
3764.009    	 7.08945496462935E-04
3765.427    	 7.40835205562575E-04
3766.846    	 .0007735845892225275
3768.264    	 8.07145608620405E-04
3769.683    	 8.41564544804334E-04
3771.101    	 8.7679556006192E-04
3772.520    	 .0009128943151166872
3773.938    	 9.49817013289363E-04
3775.357    	 9.87622518386657E-04
3776.775    	 1.0262651672277E-03
3778.194    	 1.06580731098861E-03
3779.612    	 1.10620003873744E-03
3781.031    	 1.14750785039698E-03
3782.449    	 1.18968238372762E-03
3783.868    	 .001232793769794
3785.286    	 1.27679105591952E-03
3786.705    	 1.32174109119121E-03
3788.123    	 1.36757666162449E-03
3789.542    	 1.4143520330137E-03
3790.960    	 1.46198789480887E-03
3792.379    	 1.51053419434062E-03
3793.797    	 1.55989879956789E-03
3795.216    	 1.6101230556716E-03
3796.634    	 1.66110866618732E-03
3798.053    	 1.71290404334865E-03
3799.471    	 1.76541694495326E-03
3800.890    	 1.81870676709137E-03
3802.308    	 1.87268569568635E-03
3803.727    	 1.92741397449338E-03
3805.145    	 1.98279066593036E-03
3806.564    	 2.03886024314951E-03
3807.982    	 2.09550015929758E-03
3809.401    	 2.15273781415822E-03
3810.819    	 2.2104325872642E-03
3812.238    	 2.26859947978236E-03
3813.656    	 2.3270829686684E-03
3815.075    	 2.38588432698162E-03
3816.493    	 2.44483497027213E-03
3817.912    	 2.50393056074068E-03
3819.330    	 .002562999767225
3820.749    	 2.62203784417091E-03
3822.167    	 2.68087443684576E-03
3823.586    	 2.7395069658931E-03
3825.004    	 2.79777012168256E-03
3826.423    	 2.85566909931112E-03
3827.841    	 2.91305566261771E-03
3829.260    	 2.96995464466944E-03
3830.678    	 3.02624019143186E-03
3832.097    	 3.08195914853004E-03
3833.515    	 3.13701403084971E-03
3834.934    	 3.19147533257545E-03
3836.352    	 3.24527058960747E-03
3837.771    	 3.2984943526567E-03
3839.189    	 3.35110623966064E-03
3840.608    	 3.40323183154344E-03
3842.026    	 3.4548661084936E-03
3843.445    	 3.50616126157434E-03
3844.863    	 3.55712590059013E-03
3846.282    	 3.60791099539956E-03
3847.700    	 3.65852309118183E-03
3849.119    	 3.70911250499669E-03
3850.537    	 3.75968694928394E-03
3851.956    	 3.8103924394487E-03
3853.375    	 3.86125901695223E-03
3854.793    	 3.91230723996448E-03
3856.211    	 3.96362203768743E-03
3857.630    	 4.01528135192593E-03
3859.048    	 4.06724578677493E-03
3860.467    	 4.11961631495091E-03
3861.885    	 4.17234468479703E-03
3863.304    	 4.22553315790512E-03
3864.722    	 4.27913891770649E-03
3866.141    	 4.33327321237535E-03
3867.559    	 4.3878964996304E-03
3868.978    	 4.44312306451433E-03
3870.396    	 4.49891215327568E-03
3871.815    	 4.55537709805269E-03
3873.233    	 4.61247013876533E-03
3874.652    	 4.6703041370601E-03
3876.070    	 4.72883281770501E-03
3877.489    	 4.78817558366626E-03
3878.907    	 4.8482844879272E-03
3880.326    	 4.90927824921706E-03
3881.744    	 4.97110533794375E-03
3883.163    	 5.03389126124402E-03
3884.582    	 5.09763869163653E-03
3886.000    	 5.16235683465551E-03
3887.418    	 5.22815219028104E-03
3888.837    	 5.29513535660181E-03
3890.255    	 5.36327387896965E-03
3891.674    	 5.43272616753892E-03
3893.092    	 5.50345693969015E-03
