Frecuencia (Hz)	volumen (dB)
5778,973389	-100,304977
5781,665039	-103,396385
5784,356689	-104,089668
5787,048340	-103,735390
5789,739990	-103,984055
5792,431641	-106,520279
5795,123291	-104,647614
5797,814941	-105,236923
5800,506592	-103,567757
5803,198242	-103,374512
5805,889893	-102,956764
5808,581543	-103,960861
5811,273193	-104,042534
5813,964844	-105,092102
5816,656494	-103,153549
5819,348145	-104,774956
5822,039795	-104,739677
5824,731445	-104,766510
5827,423096	-104,254608
5830,114746	-102,967178
5832,806396	-101,886429
5835,498047	-101,796089
5838,189697	-102,577003
5840,881348	-102,660812
5843,572998	-103,697029
5846,264648	-104,131569
5848,956299	-103,387772
5851,647949	-103,088394
5854,339600	-103,290344
5857,031250	-103,569794
5859,722900	-105,343620
5862,414551	-104,269318
5865,106201	-104,237000
5867,797852	-103,493729
5870,489502	-103,423241
5873,181152	-103,890373
5875,872803	-104,202354
5878,564453	-103,522560
5881,256104	-102,609467
5883,947754	-104,056641
5886,639404	-104,031067
5889,331055	-103,188393
5892,022705	-103,749725
5894,714355	-102,866898
5897,406006	-103,698021
5900,097656	-103,936974
5902,789307	-105,289955
5905,480957	-104,646843
5908,172607	-104,993462
5910,864258	-104,416946
5913,555908	-103,041367
5916,247559	-105,387810
5918,939209	-102,979630
5921,630859	-105,167305
5924,322510	-104,021286
5927,014160	-104,176285
5929,705811	-103,732857
5932,397461	-103,895081
5935,089111	-103,569565
5937,780762	-103,508537
5940,472412	-103,742889
5943,164063	-104,647835
5945,855713	-104,090889
5948,547363	-103,772881
5951,239014	-104,259087
5953,930664	-104,427452
5956,622314	-103,489082
5959,313965	-103,037712
5962,005615	-105,175850
5964,697266	-104,796913
5967,388916	-104,692841
5970,080566	-103,757408
5972,772217	-105,121101
5975,463867	-104,413857
5978,155518	-103,923096
5980,847168	-103,222862
5983,538818	-103,452995
5986,230469	-104,214111
5988,922119	-104,913177
5991,613770	-104,022850
5994,305420	-104,886482
5996,997070	-104,241280
5999,688721	-102,426811
6002,380371	-105,750145
6005,072021	-104,619637
6007,763672	-104,812927
6010,455322	-102,802628
6013,146973	-103,798409
6015,838623	-103,787315
6018,530273	-104,817413
6021,221924	-104,402016
6023,913574	-103,905807
6026,605225	-104,356621
6029,296875	-102,898506
6031,988525	-105,643593
6034,680176	-104,542114
6037,371826	-104,586975
6040,063477	-104,463188
6042,755127	-104,861755
6045,446777	-103,560715
6048,138428	-104,746147
6050,830078	-104,268608
6053,521729	-105,064369
6056,213379	-105,335121
6058,905029	-103,923378
6061,596680	-105,278053
6064,288330	-103,758522
6066,979980	-104,654671
6069,671631	-104,041901
6072,363281	-103,334717
6075,054932	-103,902573
6077,746582	-104,213699
6080,438232	-103,816132
6083,129883	-104,875221
6085,821533	-104,484314
6088,513184	-104,645149
6091,204834	-103,010033
6093,896484	-104,102081
6096,588135	-103,687759
6099,279785	-103,241615
6101,971436	-103,544830
6104,663086	-105,153481
6107,354736	-104,301620
6110,046387	-104,309677
6112,738037	-104,806084
6115,429688	-103,322205
6118,121338	-103,631332
6120,812988	-103,934082
6123,504639	-103,377525
6126,196289	-104,956940
6128,887939	-104,113335
6131,579590	-103,517738
6134,271240	-104,724419
6136,962891	-104,763191
6139,654541	-106,017921
6142,346191	-104,229630
6145,037842	-103,275398
6147,729492	-105,022171
6150,421143	-104,564041
6153,112793	-104,753006
6155,804443	-103,552078
6158,496094	-105,347496
6161,187744	-104,654007
6163,879395	-103,716293
6166,571045	-103,454559
6169,262695	-104,450546
6171,954346	-103,890747
6174,645996	-105,088860
6177,337646	-106,120323
6180,029297	-104,889412
6182,720947	-104,970963
6185,412598	-104,780014
6188,104248	-105,962219
6190,795898	-103,803429
6193,487549	-103,599274
6196,179199	-106,264633
6198,870850	-106,215965
6201,562500	-104,207550
6204,254150	-105,349777
6206,945801	-105,334709
6209,637451	-103,706627
6212,329102	-103,076622
6215,020752	-104,343887
6217,712402	-102,934875
6220,404053	-105,109406
6223,095703	-104,419197
6225,787354	-105,500099
6228,479004	-104,825012
6231,170654	-103,942490
6233,862305	-105,882301
6236,553955	-103,916107
6239,245605	-105,404839
6241,937256	-106,182510
6244,628906	-104,665100
6247,320557	-105,269691
6250,012207	-102,757164
6252,703857	-104,782257
6255,395508	-103,782829
6258,087158	-103,433235
6260,778809	-103,729446
6263,470459	-104,116341
6266,162109	-103,989265
6268,853760	-103,371971
6271,545410	-104,775810
6274,237061	-106,083031
6276,928711	-104,031097
6279,620361	-105,156807
6282,312012	-102,998932
6285,003662	-103,261002
6287,695313	-103,254494
6290,386963	-105,323830
6293,078613	-102,414894
6295,770264	-105,790169
6298,461914	-106,533897
6301,153564	-104,094261
6303,845215	-104,091179
6306,536865	-104,592415
6309,228516	-104,973442
6311,920166	-104,885193
6314,611816	-104,588112
6317,303467	-104,637329
6319,995117	-104,528816
6322,686768	-104,239815
6325,378418	-103,787849
6328,070068	-104,484749
6330,761719	-104,704025
6333,453369	-104,571617
6336,145020	-105,590034
6338,836670	-103,377533
6341,528320	-105,291367
6344,219971	-103,797997
6346,911621	-104,252663
6349,603271	-103,507614
6352,294922	-104,341568
6354,986572	-104,029976
6357,678223	-105,012665
6360,369873	-104,348816
6363,061523	-104,647949
6365,753174	-106,115074
6368,444824	-104,045570
6371,136475	-104,612213
6373,828125	-103,468513
6376,519775	-104,741402
6379,211426	-104,615273
6381,903076	-103,394997
6384,594727	-104,696785
6387,286377	-104,097694
6389,978027	-105,176216
6392,669678	-105,723480
6395,361328	-104,482727
6398,052979	-104,866653
6400,744629	-104,368744
6403,436279	-105,736160
6406,127930	-104,706802
6408,819580	-104,578003
6411,511230	-105,246368
6414,202881	-104,036964
6416,894531	-104,037445
6419,586182	-104,002655
6422,277832	-105,080811
6424,969482	-103,933556
6427,661133	-103,999504
6430,352783	-103,867813
6433,044434	-104,149429
6435,736084	-103,604401
6438,427734	-102,843773
6441,119385	-104,843399
6443,811035	-103,963661
6446,502686	-104,413643
6449,194336	-104,478188
6451,885986	-103,812805
6454,577637	-104,651047
6457,269287	-104,193489
6459,960938	-104,625694
6462,652588	-103,904778
6465,344238	-104,246620
6468,035889	-104,774506
6470,727539	-104,407082
6473,419189	-103,023094
6476,110840	-104,320351
6478,802490	-104,860825
6481,494141	-103,723984
6484,185791	-104,978020
6486,877441	-106,693680
6489,569092	-104,928223
6492,260742	-104,805412
6494,952393	-104,331947
6497,644043	-105,224983
6500,335693	-105,478996
6503,027344	-105,554024
6505,718994	-106,690392
6508,410645	-105,786713
6511,102295	-104,094887
6513,793945	-103,749535
6516,485596	-103,395721
6519,177246	-104,659813
6521,868896	-105,156410
6524,560547	-105,728882
6527,252197	-104,816704
6529,943848	-104,880203
6532,635498	-105,606590
6535,327148	-105,456345
6538,018799	-104,766953
6540,710449	-104,193207
6543,402100	-104,879791
6546,093750	-104,264595
6548,785400	-105,570122
6551,477051	-104,341484
6554,168701	-105,349342
6556,860352	-105,207962
6559,552002	-105,017265
6562,243652	-104,781914
6564,935303	-103,861320
6567,626953	-105,152130
6570,318604	-104,789459
6573,010254	-104,748756
6575,701904	-104,131172
6578,393555	-104,841141
6581,085205	-104,555016
6583,776855	-105,143242
6586,468506	-105,390656
6589,160156	-104,508987
6591,851807	-106,157310
6594,543457	-104,394447
6597,235107	-104,096046
6599,926758	-102,821960
6602,618408	-105,106293
6605,310059	-105,208031
6608,001709	-105,325470
6610,693359	-104,220062
6613,385010	-104,931404
6616,076660	-104,276749
6618,768311	-105,627495
6621,459961	-104,906929
6624,151611	-104,136963
6626,843262	-104,918617
6629,534912	-104,549370
6632,226563	-105,139816
6634,918213	-105,061951
6637,609863	-104,303917
6640,301514	-104,480217
6642,993164	-106,165398
6645,684814	-105,603050
6648,376465	-105,552666
6651,068115	-105,349045
6653,759766	-105,110985
6656,451416	-107,161781
6659,143066	-104,669456
6661,834717	-104,991287
6664,526367	-106,384033
6667,218018	-104,836853
6669,909668	-105,299599
6672,601318	-105,501083
6675,292969	-103,776680
6677,984619	-105,018303
6680,676270	-104,921059
6683,367920	-104,916519
6686,059570	-104,615562
6688,751221	-104,125938
6691,442871	-104,901588
6694,134521	-105,717300
6696,826172	-105,250755
6699,517822	-104,083679
6702,209473	-105,779030
6704,901123	-105,528168
6707,592773	-106,621658
6710,284424	-105,975105
6712,976074	-105,242630
6715,667725	-105,994118
6718,359375	-104,592216
6721,051025	-104,762802
6723,742676	-104,905998
6726,434326	-104,120049
6729,125977	-104,496727
6731,817627	-105,019035
6734,509277	-105,100281
6737,200928	-105,150520
6739,892578	-105,478630
6742,584229	-105,071182
6745,275879	-104,852318
6747,967529	-104,908409
6750,659180	-105,756508
6753,350830	-104,709526
6756,042480	-104,483658
6758,734131	-104,129883
6761,425781	-104,795265
6764,117432	-104,909439
6766,809082	-104,504723
6769,500732	-104,176041
6772,192383	-103,628113
6774,884033	-103,332375
6777,575684	-104,061577
6780,267334	-103,422546
6782,958984	-105,172295
6785,650635	-104,550606
6788,342285	-104,894348
6791,033936	-105,305084
6793,725586	-106,696640
6796,417236	-106,806030
6799,108887	-104,148216
6801,800537	-104,877213
6804,492188	-104,611267
6807,183838	-104,826157
6809,875488	-105,701523
6812,567139	-105,216446
6815,258789	-103,969200
6817,950439	-106,439201
6820,642090	-107,761948
6823,333740	-104,186249
6826,025391	-105,048477
6828,717041	-104,997490
6831,408691	-105,681511
6834,100342	-103,196968
6836,791992	-104,739464
6839,483643	-105,258347
6842,175293	-104,384781
6844,866943	-104,001968
6847,558594	-105,628777
6850,250244	-104,759041
6852,941895	-104,625160
6855,633545	-105,356621
6858,325195	-104,985367
6861,016846	-104,419167
6863,708496	-106,397415
6866,400146	-105,192345
6869,091797	-104,923721
6871,783447	-105,412773
6874,475098	-104,786682
6877,166748	-105,422462
6879,858398	-104,259048
6882,550049	-104,469482
6885,241699	-104,082031
6887,933350	-105,334343
6890,625000	-107,595802
6893,316650	-105,153847
6896,008301	-106,271362
6898,699951	-104,713097
6901,391602	-104,620018
6904,083252	-105,493240
6906,774902	-104,807907
6909,466553	-104,709076
6912,158203	-105,308067
6914,849854	-104,945251
6917,541504	-105,649597
6920,233154	-105,024055
6922,924805	-106,858925
6925,616455	-105,752525
6928,308105	-105,144653
6930,999756	-104,761475
6933,691406	-104,345512
6936,383057	-105,874100
6939,074707	-104,964935
6941,766357	-105,207878
6944,458008	-104,576309
6947,149658	-104,379883
6949,841309	-106,067581
6952,532959	-104,988724
6955,224609	-103,668221
6957,916260	-104,538918
6960,607910	-105,109436
6963,299561	-105,508095
6965,991211	-105,850838
6968,682861	-104,743996
6971,374512	-104,283066
6974,066162	-105,132332
6976,757813	-105,452667
6979,449463	-105,274223
6982,141113	-104,637703
6984,832764	-105,391670
6987,524414	-104,381897
6990,216064	-104,838043
6992,907715	-104,027832
6995,599365	-106,146339
6998,291016	-103,451256
7000,982666	-102,400322
7003,674316	-104,297867
7006,365967	-103,645905
7009,057617	-104,310127
7011,749268	-105,091835
7014,440918	-106,023491
7017,132568	-106,436272
7019,824219	-105,052444
7022,515869	-106,227783
7025,207520	-105,355408
7027,899170	-104,481728
7030,590820	-105,568916
7033,282471	-106,245689
7035,974121	-106,288475
7038,665771	-106,413368
7041,357422	-105,946594
7044,049072	-105,159355
7046,740723	-104,850182
7049,432373	-104,913391
7052,124023	-104,549927
7054,815674	-105,053696
7057,507324	-105,723183
7060,198975	-105,091995
7062,890625	-104,766045
7065,582275	-106,326736
7068,273926	-105,704247
7070,965576	-105,347038
7073,657227	-105,366371
7076,348877	-106,458969
7079,040527	-105,661423
7081,732178	-105,524338
7084,423828	-106,417374
7087,115479	-104,007164
7089,807129	-104,041321
7092,498779	-105,604637
7095,190430	-104,417969
7097,882080	-105,395599
7100,573730	-107,154541
7103,265381	-105,092049
7105,957031	-105,763443
7108,648682	-103,983582
7111,340332	-104,528053
7114,031982	-105,222046
7116,723633	-105,730736
7119,415283	-104,713135
7122,106934	-106,277214
7124,798584	-105,945587
7127,490234	-104,999329
7130,181885	-105,260872
7132,873535	-107,260887
7135,565186	-105,731606
7138,256836	-104,046951
7140,948486	-105,291313
7143,640137	-105,149483
7146,331787	-105,835701
7149,023438	-105,089066
7151,715088	-105,317154
7154,406738	-105,596603
7157,098389	-105,164619
7159,790039	-106,889771
7162,481689	-106,200134
7165,173340	-104,106491
7167,864990	-102,542786
7170,556641	-105,358841
7173,248291	-105,182388
7175,939941	-105,795311
7178,631592	-104,882141
7181,323242	-105,159233
7184,014893	-106,209030
7186,706543	-105,155052
7189,398193	-104,406425
7192,089844	-105,224754
7194,781494	-105,068367
7197,473145	-103,462746
7200,164795	-104,773628
7202,856445	-105,852928
7205,548096	-105,673637
7208,239746	-105,944176
7210,931396	-106,430763
7213,623047	-106,451805
7216,314697	-105,237175
7219,006348	-105,461998
7221,697998	-105,541092
7224,389648	-104,203659
7227,081299	-104,547493
7229,772949	-105,798737
7232,464600	-105,677887
7235,156250	-105,333138
7237,847900	-104,518379
7240,539551	-106,698158
7243,231201	-106,429344
7245,922852	-105,298195
7248,614502	-104,211769
7251,306152	-104,919327
7253,997803	-104,983963
7256,689453	-103,975014
7259,381104	-105,255028
7262,072754	-104,670395
7264,764404	-106,630203
7267,456055	-106,722343
7270,147705	-106,126373
7272,839355	-106,424652
7275,531006	-106,519783
7278,222656	-105,213547
7280,914307	-104,310219
7283,605957	-104,556602
7286,297607	-105,689148
7288,989258	-104,837822
7291,680908	-105,553596
7294,372559	-107,585838
7297,064209	-106,071106
7299,755859	-104,883423
7302,447510	-105,501358
7305,139160	-104,815460
7307,830811	-105,421371
7310,522461	-105,855247
7313,214111	-104,693092
7315,905762	-105,367805
7318,597412	-104,544716
7321,289063	-104,305283
7323,980713	-105,671997
7326,672363	-105,110046
7329,364014	-105,380623
7332,055664	-104,188675
7334,747314	-105,284706
7337,438965	-104,981560
7340,130615	-103,388100
7342,822266	-104,765335
7345,513916	-105,058830
7348,205566	-106,191864
7350,897217	-104,576256
7353,588867	-105,453667
7356,280518	-105,476715
7358,972168	-105,518234
7361,663818	-104,887344
7364,355469	-104,846954
7367,047119	-104,127487
7369,738770	-104,931137
7372,430420	-103,606079
7375,122070	-105,428329
7377,813721	-105,756241
7380,505371	-104,510719
7383,197021	-105,088882
7385,888672	-105,251785
7388,580322	-106,082542
7391,271973	-105,789909
7393,963623	-105,711029
7396,655273	-104,087662
7399,346924	-105,329697
7402,038574	-105,887199
7404,730225	-105,544708
7407,421875	-103,626503
7410,113525	-104,586136
7412,805176	-105,453896
7415,496826	-105,345398
7418,188477	-105,902931
7420,880127	-103,715469
7423,571777	-105,546837
7426,263428	-106,363083
7428,955078	-105,646820
7431,646729	-104,973442
7434,338379	-106,021149
7437,030029	-105,338181
7439,721680	-105,880959
7442,413330	-104,950180
7445,104980	-105,026878
7447,796631	-104,480522
7450,488281	-106,299629
7453,179932	-105,888512
7455,871582	-105,271042
7458,563232	-104,552025
7461,254883	-104,915749
7463,946533	-105,873741
7466,638184	-104,936424
7469,329834	-105,901863
7472,021484	-104,072433
7474,713135	-104,878677
7477,404785	-105,449883
7480,096436	-106,299690
7482,788086	-106,314217
7485,479736	-105,172523
7488,171387	-104,761726
7490,863037	-105,355217
7493,554688	-105,204338
7496,246338	-105,343010
7498,937988	-104,214348
7501,629639	-105,127747
7504,321289	-107,089439
7507,012939	-103,253471
7509,704590	-104,751495
7512,396240	-106,363937
7515,087891	-105,101669
7517,779541	-105,118660
7520,471191	-104,094902
7523,162842	-105,241699
7525,854492	-104,965179
7528,546143	-104,552818
7531,237793	-104,439651
7533,929443	-104,399071
7536,621094	-105,005005
7539,312744	-105,261795
7542,004395	-105,248016
7544,696045	-104,971382
7547,387695	-104,888596
7550,079346	-104,737679
7552,770996	-105,725006
7555,462646	-104,838676
7558,154297	-106,219131
7560,845947	-105,396698
7563,537598	-105,322083
7566,229248	-106,683197
7568,920898	-106,003593
7571,612549	-106,268036
7574,304199	-105,770416
7576,995850	-104,166893
7579,687500	-105,081375
7582,379150	-105,191696
7585,070801	-105,059967
7587,762451	-104,910019
7590,454102	-104,065727
7593,145752	-106,011932
7595,837402	-106,258614
7598,529053	-105,892418
7601,220703	-105,739662
7603,912354	-105,472130
7606,604004	-105,922668
7609,295654	-105,803505
7611,987305	-104,289795
7614,678955	-104,793533
7617,370605	-108,103157
7620,062256	-104,813103
7622,753906	-105,992699
7625,445557	-106,507614
7628,137207	-105,585358
7630,828857	-105,648346
7633,520508	-104,738869
7636,212158	-105,817085
7638,903809	-106,088081
7641,595459	-105,625847
7644,287109	-104,629318
7646,978760	-105,990288
7649,670410	-105,170578
7652,362061	-105,148186
7655,053711	-107,103172
7657,745361	-106,424149
7660,437012	-105,653595
7663,128662	-105,279655
7665,820313	-105,740211
7668,511963	-105,225929
7671,203613	-104,950195
7673,895264	-103,839951
7676,586914	-106,516403
7679,278564	-104,403450
7681,970215	-103,312309
7684,661865	-104,888542
7687,353516	-106,694061
7690,045166	-106,245628
7692,736816	-105,147758
7695,428467	-104,507553
7698,120117	-106,309982
7700,811768	-106,447845
7703,503418	-104,932869
7706,195068	-106,186485
7708,886719	-106,742264
7711,578369	-106,541161
7714,270020	-104,977562
7716,961670	-106,529427
7719,653320	-104,878952
7722,344971	-106,410919
7725,036621	-105,554192
7727,728271	-104,562759
7730,419922	-105,063232
7733,111572	-106,335213
7735,803223	-105,446320
7738,494873	-103,817192
7741,186523	-105,079140
7743,878174	-105,675003
7746,569824	-105,607574
7749,261475	-104,821472
7751,953125	-106,218994
7754,644775	-105,701027
7757,336426	-105,176689
7760,028076	-103,902306
7762,719727	-104,859940
7765,411377	-105,984276
7768,103027	-107,139435
7770,794678	-105,034233
7773,486328	-104,369125
7776,177979	-104,752922
7778,869629	-104,219666
7781,561279	-103,522842
7784,252930	-104,483963
7786,944580	-106,527283
7789,636230	-107,186562
7792,327881	-106,031212
7795,019531	-105,035240
7797,711182	-106,940544
7800,402832	-105,394791
7803,094482	-104,429214
7805,786133	-104,312889
7808,477783	-104,240326
7811,169434	-104,143478
7813,861084	-105,458626
7816,552734	-104,995941
7819,244385	-107,039345
7821,936035	-105,331207
7824,627686	-105,577965
7827,319336	-104,955376
7830,010986	-104,671196
7832,702637	-104,216255
7835,394287	-105,261391
7838,085938	-105,063545
7840,777588	-105,434860
7843,469238	-104,867950
7846,160889	-105,482605
7848,852539	-105,578140
7851,544189	-104,523880
7854,235840	-105,410477
7856,927490	-105,513519
7859,619141	-105,176598
7862,310791	-106,053177
7865,002441	-106,585197
7867,694092	-107,069763
7870,385742	-104,535950
7873,077393	-105,150978
7875,769043	-105,634247
7878,460693	-106,022438
7881,152344	-105,905861
7883,843994	-104,653122
7886,535645	-107,367050
7889,227295	-105,361794
7891,918945	-105,647530
7894,610596	-105,754059
7897,302246	-105,642288
7899,993896	-105,787605
7902,685547	-106,645737
7905,377197	-105,798477
7908,068848	-105,724197
7910,760498	-104,321884
7913,452148	-104,766418
7916,143799	-106,404282
7918,835449	-105,640770
7921,527100	-106,630508
7924,218750	-105,741722
7926,910400	-105,750381
7929,602051	-105,952156
7932,293701	-105,600945
7934,985352	-106,214432
7937,677002	-105,293472
7940,368652	-104,979546
7943,060303	-105,431503
7945,751953	-104,932243
7948,443604	-104,378548
7951,135254	-105,108932
7953,826904	-104,671303
7956,518555	-105,501526
7959,210205	-104,385521
7961,901855	-105,906509
7964,593506	-106,122200
7967,285156	-103,890900
7969,976807	-105,650337
7972,668457	-105,003372
7975,360107	-105,916916
7978,051758	-105,057617
7980,743408	-105,694168
7983,435059	-105,275032
7986,126709	-104,280205
7988,818359	-104,513702
7991,510010	-104,528091
7994,201660	-104,900490
7996,893311	-101,750435
7999,584961	-96,571793
8002,276611	-103,411263
8004,968262	-105,144592
8007,659912	-105,437622
8010,351563	-105,295822
8013,043213	-104,725883
8015,734863	-106,497253
8018,426514	-105,757408
8021,118164	-105,740921
8023,809814	-105,473976
8026,501465	-106,022964
8029,193115	-105,157730
8031,884766	-105,326759
8034,576416	-107,094994
8037,268066	-104,951004
8039,959717	-105,739769
8042,651367	-105,564476
8045,343018	-104,671471
8048,034668	-104,776283
8050,726318	-105,993355
8053,417969	-105,176323
8056,109619	-105,625504
8058,801270	-105,111565
8061,492920	-105,206314
8064,184570	-105,307571
8066,876221	-106,039818
8069,567871	-105,200661
8072,259521	-105,632210
8074,951172	-104,104561
8077,642822	-104,093666
8080,334473	-107,993622
8083,026123	-106,303490
8085,717773	-105,628799
8088,409424	-108,226471
8091,101074	-106,910004
8093,792725	-106,888313
8096,484375	-105,010422
8099,176025	-106,285828
8101,867676	-107,983765
8104,559326	-104,165810
8107,250977	-106,183281
8109,942627	-106,965477
8112,634277	-106,643173
8115,325928	-103,894470
8118,017578	-105,449890
8120,709229	-105,073822
8123,400879	-106,137566
8126,092529	-105,775917
8128,784180	-105,753471
8131,475830	-106,213806
8134,167480	-105,600243
8136,859131	-105,272202
8139,550781	-106,265800
8142,242432	-104,956795
8144,934082	-106,274742
8147,625732	-105,736176
8150,317383	-105,622719
8153,009033	-106,113052
8155,700684	-104,779221
8158,392334	-104,289146
8161,083984	-105,830460
8163,775635	-105,416458
8166,467285	-107,294273
8169,158936	-105,996262
8171,850586	-105,481010
8174,542236	-105,690392
8177,233887	-105,601173
8179,925537	-106,409691
8182,617188	-104,436996
8185,308838	-105,858566
8188,000488	-105,644333
8190,692139	-105,896591
8193,383789	-104,977364
8196,075439	-106,601563
8198,767090	-106,123398
8201,458740	-106,760918
8204,150391	-106,658699
8206,842041	-105,935799
8209,533691	-105,137589
8212,225342	-106,195793
8214,916992	-104,747467
8217,608643	-105,110168
8220,300293	-105,229858
8222,991943	-105,445328
8225,683594	-105,537468
8228,375244	-104,616379
8231,066895	-104,064079
8233,758545	-105,257416
8236,450195	-104,977974
8239,141846	-106,335503
8241,833496	-106,182678
8244,525146	-106,589424
8247,216797	-105,118904
8249,908447	-103,606209
8252,600098	-105,242912
8255,291748	-104,979507
8257,983398	-106,363335
8260,675049	-106,035965
8263,366699	-105,588486
8266,058350	-106,387299
8268,750000	-106,331680
8271,441650	-106,454124
8274,133301	-105,922150
8276,824951	-106,206665
8279,516602	-105,818123
8282,208252	-108,412308
8284,899902	-106,669418
8287,591553	-105,409874
8290,283203	-106,971252
8292,974854	-105,839218
8295,666504	-106,467766
8298,358154	-106,681625
8301,049805	-105,574089
8303,741455	-105,464577
8306,433105	-105,878487
8309,124756	-104,924393
8311,816406	-105,782852
8314,508057	-106,045723
8317,199707	-106,980713
8319,891357	-106,023331
8322,583008	-106,969757
8325,274658	-106,034782
8327,966309	-106,639107
8330,657959	-106,103836
8333,349609	-105,603775
8336,041260	-104,905907
8338,732910	-105,483734
8341,424561	-106,314308
8344,116211	-106,958557
8346,807861	-105,673836
8349,499512	-105,982117
8352,191162	-106,305862
8354,882813	-105,800545
8357,574463	-105,156311
8360,266113	-105,972443
8362,957764	-106,175812
8365,649414	-104,740311
8368,341064	-104,998138
8371,032715	-105,545792
8373,724365	-105,806984
8376,416016	-106,214561
8379,107666	-106,426689
8381,799316	-106,734238
8384,490967	-106,341942
8387,182617	-106,121712
8389,874268	-105,461075
8392,565918	-104,778458
8395,257568	-105,303482
8397,949219	-107,326874
8400,640869	-106,288605
8403,332520	-105,225174
8406,024170	-106,490509
8408,715820	-106,257393
8411,407471	-104,994003
8414,099121	-107,059875
8416,790771	-105,422852
8419,482422	-105,305542
8422,174072	-104,539940
8424,865723	-105,457626
8427,557373	-105,119614
8430,249023	-104,998871
8432,940674	-104,973534
8435,632324	-105,540825
8438,323975	-105,424202
8441,015625	-105,996056
8443,707275	-103,826225
8446,398926	-104,720276
8449,090576	-105,881645
8451,782227	-106,504730
8454,473877	-107,023895
8457,165527	-105,682648
8459,857178	-106,429367
8462,548828	-107,066269
8465,240479	-106,320831
8467,932129	-106,423218
8470,623779	-107,211555
8473,315430	-107,082748
8476,007080	-105,959946
8478,698730	-105,387718
8481,390381	-106,189148
8484,082031	-105,073151
8486,773682	-105,851501
8489,465332	-105,324364
8492,156982	-105,674934
8494,848633	-105,013817
8497,540283	-106,692459
8500,231934	-104,780670
8502,923584	-106,607422
8505,615234	-106,461761
8508,306885	-106,938972
8510,998535	-106,484268
8513,690186	-105,219856
8516,381836	-105,721092
8519,073486	-107,109314
8521,765137	-107,081589
8524,456787	-107,069382
8527,148438	-107,044518
8529,840088	-106,515694
8532,531738	-103,900696
8535,223389	-105,679276
8537,915039	-105,099808
8540,606689	-104,939888
8543,298340	-106,054100
8545,989990	-105,733994
8548,681641	-106,212929
8551,373291	-105,231964
8554,064941	-104,732056
8556,756592	-105,386894
8559,448242	-106,110703
8562,139893	-106,116554
8564,831543	-105,725693
8567,523193	-104,685776
8570,214844	-105,360817
8572,906494	-105,336945
8575,598145	-106,014671
8578,289795	-105,796165
8580,981445	-106,509125
8583,673096	-105,788704
8586,364746	-105,668678
8589,056396	-105,963379
8591,748047	-105,231567
8594,439697	-104,888908
8597,131348	-105,829651
8599,822998	-106,117386
8602,514648	-105,446892
8605,206299	-106,815704
8607,897949	-107,280754
8610,589600	-104,542953
8613,281250	-104,894341
8615,972900	-106,151276
8618,664551	-105,091599
8621,356201	-105,116570
8624,047852	-105,200584
8626,739502	-105,913795
8629,431152	-105,409996
8632,122803	-105,713623
8634,814453	-105,759354
8637,506104	-105,352089
8640,197754	-104,224548
8642,889404	-105,573418
8645,581055	-105,217415
8648,272705	-105,275391
8650,964355	-104,091179
8653,656006	-105,141022
8656,347656	-105,289871
8659,039307	-105,315460
8661,730957	-105,469559
8664,422607	-105,801003
8667,114258	-105,235825
8669,805908	-105,010368
8672,497559	-107,435631
8675,189209	-107,156311
8677,880859	-106,613884
8680,572510	-105,984062
8683,264160	-105,537193
8685,955811	-106,980743
8688,647461	-105,874435
8691,339111	-103,958939
8694,030762	-104,969307
8696,722412	-103,705147
8699,414063	-105,378479
8702,105713	-105,389343
8704,797363	-106,781906
8707,489014	-104,199013
8710,180664	-105,958519
8712,872314	-105,473160
8715,563965	-105,141144
8718,255615	-105,041962
8720,947266	-106,104744
8723,638916	-105,470284
8726,330566	-106,505646
8729,022217	-104,830704
8731,713867	-106,067879
8734,405518	-106,079460
8737,097168	-105,857925
8739,788818	-106,163300
8742,480469	-106,371223
8745,172119	-105,092392
8747,863770	-105,374863
8750,555420	-105,907326
8753,247070	-104,906502
8755,938721	-107,089554
8758,630371	-106,226234
8761,322021	-106,931137
8764,013672	-105,330383
8766,705322	-104,526169
8769,396973	-106,765923
8772,088623	-105,363647
8774,780273	-105,901077
8777,471924	-105,262413
8780,163574	-106,110695
8782,855225	-105,260445
8785,546875	-107,417458
8788,238525	-106,163315
8790,930176	-105,897537
8793,621826	-105,720062
8796,313477	-104,920609
8799,005127	-106,975571
8801,696777	-106,170235
8804,388428	-106,135910
8807,080078	-105,824455
8809,771729	-106,164238
8812,463379	-106,490379
8815,155029	-105,278854
8817,846680	-106,172958
8820,538330	-106,830956
8823,229980	-103,892982
8825,921631	-106,984917
8828,613281	-106,977127
8831,304932	-105,569595
8833,996582	-105,526154
8836,688232	-106,676086
8839,379883	-105,207962
8842,071533	-104,915291
8844,763184	-106,790833
8847,454834	-106,282707
8850,146484	-105,272049
8852,838135	-106,332344
8855,529785	-106,437057
8858,221436	-106,365402
8860,913086	-106,558815
8863,604736	-105,810997
8866,296387	-104,472565
8868,988037	-106,035545
8871,679688	-106,575386
8874,371338	-106,868919
8877,062988	-105,914696
8879,754639	-105,563507
8882,446289	-106,122742
8885,137939	-105,151352
8887,829590	-105,313629
8890,521240	-104,771568
8893,212891	-105,817818
8895,904541	-105,423576
8898,596191	-105,650436
8901,287842	-105,059013
8903,979492	-105,901779
8906,671143	-105,136177
8909,362793	-106,814133
8912,054443	-105,472336
