2951
   3.5841870e+02  -1.2866234e-03
   3.5854300e+02  -1.2802356e-03
   3.5866730e+02  -1.2734995e-03
   3.5879170e+02  -1.2664286e-03
   3.5891600e+02  -1.2590548e-03
   3.5904030e+02  -1.2513924e-03
   3.5916460e+02  -1.2434599e-03
   3.5928900e+02  -1.2352685e-03
   3.5941330e+02  -1.2268490e-03
   3.5953760e+02  -1.2182116e-03
   3.5966200e+02  -1.2093647e-03
   3.5978630e+02  -1.2003359e-03
   3.5991060e+02  -1.1911286e-03
   3.6003500e+02  -1.1817426e-03
   3.6015930e+02  -1.1721999e-03
   3.6028360e+02  -1.1625017e-03
   3.6040800e+02  -1.1526498e-03
   3.6053230e+02  -1.1426694e-03
   3.6065660e+02  -1.1325624e-03
   3.6078090e+02  -1.1223375e-03
   3.6090530e+02  -1.1119935e-03
   3.6102960e+02  -1.1015544e-03
   3.6115390e+02  -1.0910204e-03
   3.6127820e+02  -1.0804006e-03
   3.6140260e+02  -1.0696942e-03
   3.6152690e+02  -1.0589240e-03
   3.6165120e+02  -1.0480847e-03
   3.6177560e+02  -1.0371693e-03
   3.6189990e+02  -1.0261965e-03
   3.6202420e+02  -1.0151586e-03
   3.6214860e+02  -1.0040481e-03
   3.6227290e+02  -9.9288555e-04
   3.6239720e+02  -9.8166748e-04
   3.6252160e+02  -9.7039307e-04
   3.6264590e+02  -9.5909056e-04
   3.6277020e+02  -9.4776135e-04
   3.6289460e+02  -9.3640617e-04
   3.6301890e+02  -9.2505241e-04
   3.6314320e+02  -9.1369984e-04
   3.6326750e+02  -9.0235780e-04
   3.6339190e+02  -8.9102696e-04
   3.6351620e+02  -8.7973471e-04
   3.6364050e+02  -8.6848094e-04
   3.6376490e+02  -8.5726638e-04
   3.6388920e+02  -8.4611924e-04
   3.6401350e+02  -8.3504096e-04
   3.6413780e+02  -8.2404331e-04
   3.6426220e+02  -8.1313106e-04
   3.6438650e+02  -8.0233633e-04
   3.6451080e+02  -7.9166461e-04
   3.6463520e+02  -7.8112052e-04
   3.6475950e+02  -7.7073317e-04
   3.6488380e+02  -7.6050558e-04
   3.6500820e+02  -7.5043973e-04
   3.6513250e+02  -7.4055849e-04
   3.6525680e+02  -7.3085677e-04
   3.6538120e+02  -7.2132828e-04
   3.6550550e+02  -7.1198971e-04
   3.6562980e+02  -7.0283565e-04
   3.6575410e+02  -6.9386895e-04
   3.6587850e+02  -6.8508474e-04
   3.6600280e+02  -6.7649781e-04
   3.6612710e+02  -6.6810073e-04
   3.6625150e+02  -6.5988680e-04
   3.6637580e+02  -6.5186954e-04
   3.6650010e+02  -6.4404320e-04
   3.6662440e+02  -6.3640952e-04
   3.6674880e+02  -6.2896531e-04
   3.6687310e+02  -6.2172583e-04
   3.6699740e+02  -6.1468815e-04
   3.6712180e+02  -6.0784974e-04
   3.6724610e+02  -6.0122362e-04
   3.6737040e+02  -5.9480448e-04
   3.6749480e+02  -5.8858552e-04
   3.6761910e+02  -5.8257307e-04
   3.6774340e+02  -5.7675726e-04
   3.6786770e+02  -5.7113215e-04
   3.6799210e+02  -5.6568545e-04
   3.6811640e+02  -5.6041495e-04
   3.6824070e+02  -5.5530213e-04
   3.6836510e+02  -5.5032678e-04
   3.6848940e+02  -5.4548022e-04
   3.6861370e+02  -5.4074375e-04
   3.6873810e+02  -5.3610174e-04
   3.6886240e+02  -5.3155114e-04
   3.6898670e+02  -5.2707822e-04
   3.6911100e+02  -5.2267389e-04
   3.6923540e+02  -5.1832587e-04
   3.6935970e+02  -5.1403210e-04
   3.6948400e+02  -5.0977995e-04
   3.6960840e+02  -5.0555706e-04
   3.6973270e+02  -5.0136164e-04
   3.6985700e+02  -4.9718119e-04
   3.6998130e+02  -4.9300505e-04
   3.7010570e+02  -4.8881802e-04
   3.7023000e+02  -4.8461524e-04
   3.7035430e+02  -4.8038263e-04
   3.7047870e+02  -4.7610679e-04
   3.7060300e+02  -4.7178643e-04
   3.7072730e+02  -4.6741306e-04
   3.7085170e+02  -4.6298076e-04
   3.7097600e+02  -4.5849613e-04
   3.7110030e+02  -4.5395564e-04
   3.7122470e+02  -4.4935390e-04
   3.7134900e+02  -4.4469403e-04
   3.7147330e+02  -4.3996565e-04
   3.7159770e+02  -4.3515587e-04
   3.7172200e+02  -4.3026164e-04
   3.7184630e+02  -4.2526754e-04
   3.7197060e+02  -4.2016228e-04
   3.7209500e+02  -4.1493136e-04
   3.7221930e+02  -4.0957402e-04
   3.7234360e+02  -4.0407708e-04
   3.7246800e+02  -3.9842708e-04
   3.7259230e+02  -3.9262486e-04
   3.7271660e+02  -3.8665844e-04
   3.7284090e+02  -3.8052072e-04
   3.7296530e+02  -3.7420000e-04
   3.7308960e+02  -3.6770066e-04
   3.7321390e+02  -3.6101258e-04
   3.7333830e+02  -3.5412582e-04
   3.7346260e+02  -3.4704832e-04
   3.7358690e+02  -3.3977252e-04
   3.7371130e+02  -3.3229081e-04
   3.7383560e+02  -3.2461399e-04
   3.7395990e+02  -3.1673602e-04
   3.7408430e+02  -3.0865190e-04
   3.7420860e+02  -3.0037716e-04
   3.7433290e+02  -2.9190822e-04
   3.7445720e+02  -2.8324858e-04
   3.7458160e+02  -2.7439457e-04
   3.7470590e+02  -2.6536335e-04
   3.7483020e+02  -2.5615115e-04
