3088
   3.4114240e+02  -2.6972256e-04
   3.4126670e+02  -2.6073193e-04
   3.4139110e+02  -2.5173340e-04
   3.4151540e+02  -2.4274029e-04
   3.4163970e+02  -2.3374371e-04
   3.4176410e+02  -2.2473423e-04
   3.4188840e+02  -2.1572362e-04
   3.4201270e+02  -2.0670149e-04
   3.4213710e+02  -1.9765693e-04
   3.4226140e+02  -1.8860038e-04
   3.4238570e+02  -1.7952011e-04
   3.4251000e+02  -1.7041119e-04
   3.4263440e+02  -1.6126098e-04
   3.4275870e+02  -1.5207853e-04
   3.4288300e+02  -1.4285051e-04
   3.4300740e+02  -1.3356310e-04
   3.4313170e+02  -1.2422462e-04
   3.4325600e+02  -1.1482069e-04
   3.4338030e+02  -1.0534415e-04
   3.4350470e+02  -9.5779838e-05
   3.4362900e+02  -8.6135489e-05
   3.4375330e+02  -7.6395589e-05
   3.4387770e+02  -6.6544138e-05
   3.4400200e+02  -5.6588765e-05
   3.4412630e+02  -4.6513250e-05
   3.4425070e+02  -3.6300865e-05
   3.4437500e+02  -2.5959458e-05
   3.4449930e+02  -1.5472230e-05
   3.4462360e+02  -4.8304828e-06
   3.4474800e+02   5.9832751e-06
   3.4487230e+02   1.6960405e-05
   3.4499660e+02   2.8118262e-05
   3.4512100e+02   3.9474745e-05
   3.4524530e+02   5.1020234e-05
   3.4536960e+02   6.2772327e-05
   3.4549390e+02   7.4739462e-05
   3.4561830e+02   8.6939843e-05
   3.4574260e+02   9.9362004e-05
   3.4586690e+02   1.1202362e-04
   3.4599130e+02   1.2494292e-04
   3.4611560e+02   1.3810664e-04
   3.4623990e+02   1.5153231e-04
   3.4636430e+02   1.6523800e-04
   3.4648860e+02   1.7920829e-04
   3.4661290e+02   1.9346036e-04
   3.4673730e+02   2.0801189e-04
   3.4686160e+02   2.2284497e-04
   3.4698590e+02   2.3797620e-04
   3.4711030e+02   2.5342266e-04
   3.4723460e+02   2.6916355e-04
   3.4735890e+02   2.8521466e-04
   3.4748330e+02   3.0159220e-04
   3.4760760e+02   3.1827215e-04
   3.4773190e+02   3.3526920e-04
   3.4785620e+02   3.5258433e-04
   3.4798060e+02   3.7023212e-04
   3.4810490e+02   3.8818371e-04
   3.4822920e+02   4.0645186e-04
   3.4835360e+02   4.2504954e-04
   3.4847790e+02   4.4394385e-04
   3.4860220e+02   4.6314572e-04
   3.4872650e+02   4.8265032e-04
   3.4885090e+02   5.0246784e-04
   3.4897520e+02   5.2255956e-04
   3.4909950e+02   5.4293334e-04
   3.4922390e+02   5.6359683e-04
   3.4934820e+02   5.8450658e-04
   3.4947250e+02   6.0566766e-04
