372	0,000004	
90	0,000007	
95	0,003298	
909	0,001991	
918	0,001865	
618	0,001434	
104	0,002918	
104	0,002435	
211	0,001314	
107	0,001431	
108	0,001532	
110	0,001745	
110	0,001952	
111	0,002570	
112	0,003157	
113	0,006785	
114	0,025624	
115	0,018067	
117	0,004121	
116	0,010431	
472	0,001315	
119	0,002176	
480	0,001286	
848	0,000329	
732	0,000739	
738	0,000669	
867	0,000923	
875	0,000787	
1009	0,000162	
889	0,000592	
897	0,000504	
129	0,000307	
130	0,000253	
223	0,000082	
135	0,000003	
625	0,000001	
135	0,000035	
135	0,000301	
136	0,000131	
138	0,000685	
138	0,001139	
139	0,002069	
139	0,002729	
141	0,002831	
142	0,005483	
143	0,007320	
359	0,000105	
360	0,000099	
298	0,000205	
297	0,000250	
342	0,000345	
349	0,000197	
290	0,000265	
241	0,000348	
607	0,000492	
152	0,000978	
618	0,000658	
619	0,000965	
623	0,000608	
627	0,000255	
301	0,000410	
637	0,000126	
800	0,000186	
805	0,000241	
486	0,000732	
489	0,001389	
329	0,001712	
330	0,002714	
498	0,003095	
501	0,003705	
168	0,011668	
169	0,013543	
170	0,016196	
171	0,015496	
172	0,018893	
173	0,008350	
522	0,001886	
526	0,000668	
354	0,000014	
359	0,000024	
178	0,000318	
179	0,003183	
179	0,000178	
924	0,000009	
359	0,000020	
549	0,000009	
552	0,000098	
19	0,000070	
15	0,000022	
187	0,003022	
188	0,010469	
189	0,009936	
190	0,004487	
117	0,000203	
192	0,001149	
193	0,005089	
194	0,000797	
991	0,000001	
201	0,000067	
1100	0,000001	
196	0,000005	
3147	0,000001	
196	0,000769	
201	0,000318	
152	0,000031	
690	0,000001	
1573	0,000001	
298	0,000004	
117	0,000178	
59	0,000319	
60	0,000307	
59	0,000315	
117	0,000327	
61	0,000306	
60	0,000440	
213	0,000466	
59	0,000359	
118	0,000459	
59	0,000297	
224	0,000069	
218	0,000479	
219	0,000878	
220	0,001497	
221	0,002551	
222	0,001814	
223	0,000744	
223	0,000362	
227	0,000063	
226	0,000136	
228	0,000749	
228	0,002311	
229	0,003287	
230	0,002991	
231	0,000886	
232	0,002630	
233	0,004362	
234	0,006004	
235	0,004808	
708	0,000815	
711	0,000787	
714	0,000798	
718	0,000148	
117	0,000296	
121	0,000129	
461	0,000135	
729	0,000226	
732	0,000267	
736	0,000298	
492	0,000307	
493	0,000357	
496	0,000235	
497	0,000476	
500	0,001215	
251	0,001967	
252	0,011584	
253	0,006544	
254	0,002424	
255	0,001499	
255	0,003716	
257	0,008770	
258	0,002488	
776	0,000459	
780	0,000416	
262	0,001403	
262	0,001127	
789	0,000342	
792	0,000277	
795	0,000601	
798	0,000896	
801	0,001037	
804	0,001162	
807	0,001745	
810	0,001823	
813	0,001692	
816	0,001631	
819	0,001377	
822	0,001294	
825	0,001366	
552	0,000133	
277	0,001402	
278	0,001789	
278	0,000427	
280	0,000299	
280	0,001281	
282	0,001297	
283	0,001144	
284	0,003279	
285	0,001371	
285	0,000167	
861	0,000423	
865	0,000081	
867	0,000606	
290	0,005768	
290	0,005320	
876	0,000285	
879	0,000098	
589	0,000026	
297	0,003683	
888	0,000766	
891	0,001135	
298	0,002022	
299	0,001223	
601	0,000433	
602	0,000442	
604	0,000528	
909	0,000729	
303	0,001580	
306	0,003649	
307	0,002030	
307	0,001676	
307	0,001553	
310	0,002012	
310	0,002639	
311	0,003029	
312	0,004158	
312	0,008075	
314	0,005809	
315	0,006870	
316	0,008450	
316	0,002675	
319	0,000874	
957	0,000185	
60	0,000223	
641	0,000133	
1017	0,000015	
19	0,000174	
59	0,000201	
975	0,000166	
756	0,000009	
1149	0,000006	
690	0,000001	
987	0,000164	
990	0,000498	
993	0,000342	
996	0,000412	
999	0,000935	
1002	0,000984	
334	0,000721	
336	0,000744	
337	0,000776	
1014	0,001058	
1017	0,000749	
1020	0,000481	
1023	0,000375	
342	0,001034	
343	0,004712	
343	0,008222	
345	0,002391	
59	0,000009	
346	0,000011	
342	0,000241	
117	0,001574	
121	0,000418	
121	0,000423	
121	0,000586	
59	0,000474	
708	0,000430	
711	0,000495	
712	0,000661	
356	0,008017	
358	0,008507	
359	0,004524	
1080	0,001065	
722	0,000610	
724	0,000711	
726	0,000407	
1092	0,000689	
364	0,001061	
366	0,004294	
367	0,008448	
368	0,008756	
369	0,007658	
370	0,009142	
371	0,007520	
372	0,004330	
373	0,006232	
373	0,001237	
1125	0,000387	
1128	0,000593	
377	0,001321	
1133	0,000112	
121	0,000142	
760	0,000033	
761	0,000012	
687	0,000001	
1149	0,000036	
1152	0,000635	
1155	0,000458	
1159	0,000610	
1161	0,001072	
1164	0,001140	
1167	0,000542	
1170	0,000339	
391	0,004722	
392	0,003839	
1179	0,001049	
1182	0,000932	
394	0,001805	
395	0,007744	
397	0,015610	
398	0,021166	
399	0,017906	
400	0,006876	
401	0,008372	
402	0,007587	
401	0,003538	
403	0,001979	
404	0,002510	
1218	0,000914	
1221	0,000802	
1224	0,000598	
409	0,004568	
410	0,004327	
411	0,001318	
408	0,000340	
1239	0,000673	
1242	0,000686	
415	0,000875	
416	0,003103	
418	0,001621	
419	0,002221	
419	0,001709	
420	0,001460	
1263	0,000128	
1266	0,000346	
1269	0,000565	
425	0,000816	
425	0,002238	
1319	0,000023	
430	0,000329	
429	0,004535	
429	0,001504	
430	0,003929	
430	0,002993	
864	0,000387	
866	0,000475	
868	0,000206	
870	0,000212	
872	0,000157	
874	0,000209	
876	0,000052	
131	0,000001	
59	0,000326	
117	0,000058	
60	0,000297	
443	0,000439	
443	0,000717	
444	0,000726	
447	0,000548	
894	0,000522	
896	0,000319	
1347	0,001151	
451	0,011138	
451	0,024643	
452	0,010273	
453	0,006314	
454	0,005014	
455	0,004670	
456	0,006232	
462	0,007635	
465	0,007752	
460	0,029362	
459	0,052358	
461	0,022423	
117	0,000581	
1389	0,000685	
1392	0,000452	
1395	0,000604	
1398	0,000211	
197	0,000069	
222	0,000080	
121	0,000493	
940	0,000085	
942	0,000325	
944	0,000208	
1419	0,000258	
1422	0,000457	
60	0,000964	
952	0,000396	
954	0,000495	
956	0,000297	
117	0,000225	
1440	0,000557	
1443	0,000445	
117	0,001243	
1449	0,000387	
484	0,007287	
485	0,013168	
486	0,016690	
487	0,038623	
488	0,043534	
489	0,022405	
60	0,000138	
1511	0,000025	
1499	0,000009	
